year,Season,Month,State,Primary.Mode,Etiology,Serotype.or.Genotype,Etiology.Status,Setting,Illnesses,Hospitalizations,Info.on.Hospitalizations,Deaths,Info.on.Deaths,Food.Vehicle,Food.Contaminated.Ingredient,IFSAC.Category,Water.Exposure,Water.Type,Animal.Type,Animal.Type.Specify
2001,Winter,2,Virginia,Food,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility,19,1,NA,0,NA,,,,,,,
2001,Spring,4,Virginia,Food,Salmonella,Enteritidis,Confirmed,Restaurant - other or unknown type,231,34,NA,0,NA,"egg-based sauce, other",,Multiple,,,,
2001,Spring,4,Louisiana,Food,Clostridium,,Confirmed,School/college/university,49,0,NA,0,NA,"ground beef, other",,Beef,,,,
2001,Spring,5,Virginia,Food,Norovirus,,Confirmed,Religious facility,75,0,NA,0,NA,fruit salad; vegetable tray,,Multiple,,,,
2001,Fall,11,Virginia,Food,Clostridium,,Confirmed,Caterer (food prepared off-site from where served),23,1,NA,NA,NA,,,,,,,
2001,Fall,11,Virginia,Food,Norovirus,,Confirmed,School/college/university,91,1,NA,0,NA,,,,,,,
2001,Winter,2,Virginia,Food,Clostridium,,Confirmed,Caterer (food prepared off-site from where served),26,NA,NA,NA,NA,,,,,,,
2001,Summer,8,California,Food,Norovirus,,Confirmed,Restaurant - other or unknown type,13,0,NA,0,NA,"cake, unspecified",,Multiple,,,,
2001,Fall,11,Virginia,Food,Norovirus,,Confirmed,Restaurant - other or unknown type,28,0,NA,0,NA,"sausage, mettwurst; potato salad; lettuce-based salads unspecified",,Multiple,,,,
2001,Fall,9,California,Food,Shigella,,Confirmed,Restaurant - other or unknown type,18,1,NA,0,NA,red salsa,leafy green; root (eg. potato),Multiple,,,,
2001,Fall,9,California,Food,Scombroid toxin,,Confirmed,Restaurant - other or unknown type,4,0,NA,0,NA,"tuna, unspecified",fin fish,Fish,,,,
2001,Spring,3,South Carolina,Food,Salmonella,Enteritidis,Confirmed,Prison/jail,552,0,NA,0,NA,tuna salad; salad bar,,Multiple,,,,
2001,Summer,6,Louisiana,Food,Norovirus,,Confirmed,Unknown,55,1,NA,0,NA,"grapefruit, unspecified; fruit salad",,Multiple,,,,
2001,Spring,3,Louisiana,Food,Salmonella,Heidelberg,Confirmed,Restaurant - other or unknown type,93,18,NA,1,NA,"macaroni and cheese; ground beef, other; peppers, green",,Multiple,,,,
2001,Spring,5,California,Food,Clostridium,,Confirmed,Unknown,35,NA,NA,NA,NA,"taco, beef",beef,Beef,,,,
2001,Summer,6,Pennsylvania,Food,Salmonella,Enteritidis,Confirmed,Caterer (food prepared off-site from where served),12,3,NA,0,NA,"pie, merengue; eggs, other",,Multiple,,,,
2001,Summer,7,Pennsylvania,Food,Salmonella,Enteritidis,Confirmed,Camp,13,0,NA,0,NA,,,,,,,
2001,Spring,5,California,Food,Trichinella,,Confirmed,Private home/residence,7,1,NA,0,NA,"pork, other",,Pork,,,,
2001,Summer,6,California,Food,Salmonella,Poona,Confirmed,Restaurant - other or unknown type; Private home/residence; Grocery store; Other,23,4,NA,0,NA,honeydew melon; musk melon; watermelon,,Fruits,,,,
2001,Summer,6,California,Food,Salmonella,Enteritidis,Confirmed,Restaurant - other or unknown type; Private home/residence,17,0,NA,0,NA,chicken salad,,Multiple,,,,
2001,Summer,6,California,Food,Shigella,,Confirmed,Private home/residence; Grocery store,8,0,NA,0,NA,,,,,,,
2001,Winter,1,Utah,Food,Salmonella,Virchow,Confirmed,Restaurant - other or unknown type,4,0,NA,0,NA,"ground beef, hamburger; french fries",,Multiple,,,,
2001,Fall,11,New Jersey,Food,Histamine,,Confirmed,Private home/residence,6,NA,NA,NA,NA,fish blue marlin,,Fish,,,,
2001,Winter,1,California,Food,Norovirus,,Confirmed,Caterer (food prepared off-site from where served),25,0,NA,0,NA,,,,,,,
2005,Spring,4,Oklahoma,Food,Campylobacter related,,Confirmed,Other,11,3,NA,0,NA,"whole milk, unpasteurized; goat milk, unpasteurized",milk; milk,Dairy,,,,
2001,Winter,1,California,Food,Norovirus,,Confirmed,Religious facility,88,NA,NA,0,NA,waldorf salad,,Multiple,,,,
2005,Spring,5,Oklahoma,Food,Norovirus,,Confirmed,Restaurant - other or unknown type,34,0,NA,0,NA,,,,,,,
2001,Winter,1,California,Food,Yersinia,,Confirmed,Caterer (food prepared off-site from where served),14,0,NA,0,NA,,,,,,,
2001,Summer,7,Oklahoma,Food,Salmonella,Berta,Confirmed,Other,51,5,NA,0,NA,"beef, bbq; pork, bbq; ham, other",beef,Beef,,,,
2001,Winter,2,California,Food,Scombroid toxin,,Confirmed,Restaurant - other or unknown type,2,0,NA,0,NA,"fish, escolar",fin fish,Fish,,,,
2001,Winter,2,California,Food,Salmonella,Typhimurium var Cope,Confirmed,Restaurant - other or unknown type,6,0,NA,0,NA,"beef, jerky",,Beef,,,,
2001,Summer,6,California,Food,Campylobacter related,,Confirmed,Restaurant - other or unknown type,5,NA,NA,NA,NA,,,,,,,
2001,Winter,2,California,Food,Norovirus,,Confirmed,Restaurant - other or unknown type,39,0,NA,0,NA,,,,,,,
2001,Winter,2,California,Food,Clostridium,,Confirmed,Private home/residence; Other,27,0,NA,0,NA,"gumbo, unspecified",,Multiple,,,,
2002,Fall,11,South Dakota,Food,Norovirus,,Confirmed,Other,19,0,NA,0,NA,"cheese and crackers; venison, jerky; rice crispy treat",,Multiple,,,,
2001,Winter,2,California,Food,Norovirus,,Confirmed,Other,11,0,NA,0,NA,,,,,,,
2001,Spring,3,California,Food,Campylobacter related,,Confirmed,Restaurant - other or unknown type,3,0,NA,0,NA,"chicken, other",chicken,Chicken,,,,
2001,Spring,3,California,Food,Norovirus,,Confirmed,Other,32,3,NA,0,NA,,,,,,,
2001,Summer,6,California,Food,Shigella,,Confirmed,Unknown,9,1,NA,NA,NA,potato salad,,Multiple,,,,
2001,Summer,6,California,Food,Staphylococcus,,Confirmed,Restaurant - other or unknown type,22,1,NA,0,NA,"burrito, unspecified",,Multiple,,,,
2001,Spring,4,California,Food,Norovirus,,Confirmed,Restaurant - other or unknown type; Private home/residence,27,0,NA,0,NA,,,,,,,
2001,Summer,6,California,Food,Vibrio,,Confirmed,Restaurant - other or unknown type,14,0,NA,0,NA,"shrimp cocktail; oysters, raw",,Multiple,,,,
2001,Spring,4,California,Food,Scombroid toxin,,Confirmed,Restaurant - other or unknown type,2,0,NA,0,NA,"fish, escolar",fin fish,Fish,,,,
2001,Spring,4,California,Food,Norovirus,,Confirmed,Long-term care/nursing home/assisted living facility; Other,22,1,NA,0,NA,,,,,,,
2001,Summer,6,California,Food,Shigella,,Confirmed,Restaurant - other or unknown type,7,2,NA,0,NA,,,,,,,
2001,Spring,5,New Jersey,Food,Staphylococcus,,Confirmed,Private home/residence,6,1,NA,NA,NA,chicken and rice,,Multiple,,,,
2001,Summer,6,California,Food,Staphylococcus,,Confirmed,Restaurant - other or unknown type,8,0,NA,0,NA,"pork, unspecified",,Pork,,,,
2001,Summer,7,California,Food,Brucella,,Confirmed,Other,4,NA,NA,0,NA,"homemade cheese, unpasteurized",milk,Dairy,,,,
2001,Summer,6,California,Food,Vibrio,,Confirmed,Restaurant - other or unknown type,4,0,NA,0,NA,"oysters, raw; seafood dish, unspecified",shellfish,Multiple,,,,
2001,Spring,5,California,Food,Salmonella,Newport,Confirmed,Restaurant - other or unknown type; Private home/residence,8,3,NA,0,NA,"cilantro, unspecified",spices,Herbs,,,,
2001,Summer,7,California,Food,Scombroid toxin,,Confirmed,Restaurant - other or unknown type,3,2,NA,0,NA,"fish, escolar",fin fish,Fish,,,,
2001,Spring,5,California,Food,Scombroid toxin,,Confirmed,Other,2,0,NA,0,NA,"sandwich, tuna fish",fin fish,Fish,,,,
2001,Spring,5,California,Food,Norovirus,,Confirmed,Caterer (food prepared off-site from where served),92,0,NA,0,NA,"punch, unspecified; sandwich, unspecified; salad, unspecified",water based (eg. drink mix),Other,,,,
2002,Fall,11,Wisconsin,Food,Norovirus,,Confirmed,Restaurant - other or unknown type,30,1,NA,0,NA,"sausage, italian",,Multiple,,,,
2001,Fall,11,Oklahoma,Food,Clostridium,,Confirmed,Other,7,2,NA,2,NA,,,,,,,
2001,Spring,4,Maine,Food,Salmonella,Enteritidis,Confirmed,Restaurant - other or unknown type,42,5,NA,0,NA,"eggs benedict; hollandaise sauce; egg-containing food, other",,Multiple,,,,
2001,Spring,5,Pennsylvania,Food,Escherichia coli,O157:H7,Confirmed,Restaurant - other or unknown type; Caterer (food prepared off-site from where served),7,1,NA,0,NA,,,,,,,
2001,Summer,7,Pennsylvania,Food,Clostridium,,Confirmed,Caterer (food prepared off-site from where served),19,1,NA,0,NA,"roast beef, unspecified",,Beef,,,,
2001,Fall,9,Pennsylvania,Food,Escherichia coli,O157:H7,Confirmed,Restaurant - other or unknown type,15,4,NA,0,NA,,,,,,,
2001,Summer,6,Maine,Food,Salmonella,Enteritidis,Confirmed,Restaurant - other or unknown type,6,NA,NA,NA,NA,,,,,,,
2001,Spring,4,Maine,Food,Norovirus,,Confirmed,School/college/university,70,0,NA,0,NA,"lettuce, unspecified",,Vegetable Row Crops,,,,
2001,Winter,12,Oklahoma,Food,Salmonella,Anatum,Confirmed,Restaurant - other or unknown type,7,3,NA,0,NA,,,,,,,
2001,Spring,4,Maine,Food,Salmonella,Group B,Confirmed,Private home/residence,12,0,NA,0,NA,"egg-containing food, other",,Multiple,,,,
2001,Summer,6,Utah,Food,Hepatitis A,,Confirmed,Restaurant - other or unknown type,8,1,NA,0,NA,milkshake,,Multiple,,,,
2001,Winter,1,Alaska,Food,Clostridium,,Confirmed,Private home/residence,4,4,NA,0,NA,"beaver, fermented tail (muktuk)",,Other Aquatic Animals,,,,
2001,Summer,7,Alaska,Food,Clostridium,,Confirmed,Unknown,2,NA,NA,NA,NA,"fish, white",,Fish,,,,
2001,Winter,12,Pennsylvania,Food,Clostridium,,Confirmed,Office/indoor workplace; Hospital,78,0,NA,0,NA,"roast beef, other; seafood dish, unspecified",beef,Beef,,,,
2001,Summer,8,Pennsylvania,Food,Salmonella,Typhimurium,Confirmed,Private home/residence,16,1,NA,0,NA,"pork, unspecified",,Pork,,,,
2001,Fall,10,Pennsylvania,Food,Clostridium,,Confirmed,Religious facility,16,0,NA,NA,NA,"roast beef, unspecified",beef,Beef,,,,
2001,Spring,5,Pennsylvania,Food,Salmonella,Enteritidis,Confirmed,Unknown,4,1,NA,0,NA,,,,,,,
2001,Winter,12,Virginia,Food,Norovirus,,Confirmed,School/college/university,39,NA,NA,NA,NA,"turkey, roasted",,Turkey,,,,
2002,Spring,3,Virginia,Food,Norovirus,,Confirmed,Restaurant - other or unknown type,25,NA,NA,NA,NA,,,,,,,
2002,Spring,4,Virginia,Food,Clostridium,,Confirmed,Unknown,57,0,NA,0,NA,"turkey, roasted; pork, bbq",,Multiple,,,,
2002,Fall,9,Virginia,Food,Salmonella,Newport,Confirmed,School/college/university,15,1,NA,0,NA,,,,,,,
2002,Summer,7,California,Food,Escherichia coli,O157:H7,Confirmed,Restaurant - other or unknown type; Office/indoor workplace,5,3,NA,0,NA,alfalfa sprouts,,Sprouts,,,,
2002,Fall,10,California,Food,Norovirus,,Confirmed,Restaurant - other or unknown type,17,1,NA,0,NA,"pudding, banana",,Multiple,,,,
2002,Fall,10,Wisconsin,Food,Norovirus,,Confirmed,Caterer (food prepared off-site from where served),20,NA,NA,0,NA,"pastry, unspecified",,Multiple,,,,
2002,Winter,12,Wisconsin,Food,Clostridium,,Confirmed,Restaurant - other or unknown type,12,NA,NA,0,NA,"beef, other",,Beef,,,,
2002,Winter,12,Illinois,Food,Norovirus,unknown,Confirmed,Caterer (food prepared off-site from where served),52,0,NA,0,NA,,,,,,,
2002,Winter,12,Minnesota,Food,Norovirus,,Confirmed,Other,17,0,NA,0,NA,,,,,,,
2002,Winter,12,South Dakota,Food,Norovirus,,Confirmed,Restaurant - other or unknown type,23,0,NA,0,NA,ice tea; french dressing; ranch dressing,,Multiple,,,,
2001,Winter,12,California,Food,Salmonella,Newport,Confirmed,Other,38,14,NA,0,NA,"queso fresco, unspecified",milk,Dairy,,,,
2002,Summer,6,Florida,Food,Salmonella,Javiana,Confirmed,Restaurant - other or unknown type; Other,159,3,NA,0,NA,"tomato, unspecified",,Seeded Vegetables,,,,
2002,Fall,10,Texas,Food,Salmonella,Choleraesuis,Confirmed,Restaurant - other or unknown type,33,11,NA,0,NA,"potato, mashed",,Multiple,,,,
2002,Summer,8,California,Food,Shigella,,Confirmed,Restaurant - other or unknown type,5,2,NA,0,NA,guacamole,,Multiple,,,,
2002,Winter,12,Minnesota,Food,Norovirus,,Confirmed,Restaurant - other or unknown type,4,0,NA,0,NA,"leaf lettuce, unspecified",,Vegetable Row Crops,,,,
2002,Spring,4,California,Food,Shigella,,Confirmed,Restaurant - other or unknown type,14,1,NA,0,NA,"ethnic style, unspecified",,Unclassifiable,,,,
2001,Fall,10,California,Food,Shigella,,Confirmed,Restaurant - other or unknown type,9,1,NA,0,NA,,,,,,,
2001,Summer,6,California,Food,Listeria,,Confirmed,Restaurant - other or unknown type,28,0,NA,0,NA,"sandwich, deli",turkey,Turkey,,,,
2002,Fall,9,California,Food,Vibrio,,Confirmed,Restaurant - other or unknown type,9,0,NA,0,NA,"oysters, raw","oysters, raw",Mollusks,,,,
2002,Spring,4,California,Food,Escherichia coli,O157:H7,Confirmed,"Fair, festival, other temp or mobile services",26,5,NA,0,NA,"beef, bbq",beef,Beef,,,,
2002,Spring,5,California,Food,Escherichia coli,O157:H7,Confirmed,Restaurant - other or unknown type,8,5,NA,0,NA,bean dip,,Multiple,,,,
2002,Summer,7,California,Food,Escherichia coli,O157:H7,Confirmed,Unknown,2,1,NA,1,NA,"beef, unspecified",,Beef,,,,
2002,Summer,6,California,Food,Salmonella,Heidelberg,Confirmed,Private home/residence,17,0,NA,0,NA,"taco, beef",beef,Beef,,,,
2002,Fall,9,California,Food,Salmonella,,Confirmed,School/college/university,8,0,NA,0,NA,coleslaw,leafy green; sauces/ dressings,Multiple,,,,
2002,Summer,6,California,Food,Salmonella,Typhimurium,Confirmed,Unknown,15,1,NA,0,NA,,,,,,,
2002,Spring,4,California,Food,Salmonella,Newport,Confirmed,Restaurant - other or unknown type,21,2,NA,0,NA,"beef, unspecified",beef,Beef,,,,
2002,Summer,6,New York,Food,Scombroid toxin,,Confirmed,Restaurant - other or unknown type,2,NA,NA,NA,NA,tuna burger,,Multiple,,,,
2002,Summer,8,California,Food,Staphylococcus,,Confirmed,Private home/residence,19,NA,NA,NA,NA,"fried rice, unspecified",,Multiple,,,,
2002,Summer,6,California,Food,Norovirus,,Confirmed,Camp,50,NA,NA,0,NA,,,,,,,
2002,Spring,5,California,Food,Norovirus,,Confirmed,Religious facility,6,0,NA,0,NA,,,,,,,
2002,Fall,10,California,Food,Norovirus,,Confirmed,Private home/residence; Caterer (food prepared off-site from where served); Other,25,1,NA,0,NA,"taco, beef; taco, chicken",,Multiple,,,,
2002,Summer,8,California,Food,Norovirus,,Confirmed,Restaurant - other or unknown type,20,0,NA,0,NA,,,,,,,
2002,Summer,7,California,Food,Norovirus,,Confirmed,Restaurant - other or unknown type,13,0,NA,0,NA,,,,,,,
2002,Spring,5,California,Food,Norovirus,,Confirmed,Restaurant - other or unknown type,94,2,NA,0,NA,,,,,,,
2002,Winter,1,California,Food,Norovirus,,Confirmed,Office/indoor workplace,170,0,NA,0,NA,,,,,,,
2002,Spring,3,Texas,Food,Salmonella,Enteritidis,Confirmed,Restaurant - other or unknown type,700,3,NA,0,NA,"salsa, unspecified",,Multiple,,,,
2002,Fall,10,Florida,Food,Scombroid toxin,,Confirmed,Restaurant - other or unknown type,2,0,NA,0,NA,"fish, mahi mahi",fin fish,Fish,,,,
2002,Summer,6,Hawaii,Food,Ciguatoxin,,Confirmed,Private home/residence,4,0,NA,0,NA,"fish, kole",fin fish,Fish,,,,
2002,Spring,3,California,Food,Norovirus,,Confirmed,Other,85,0,NA,0,NA,"asparagus, unspecified",,Vegetable Row Crops,,,,
2002,Summer,6,Hawaii,Food,Ciguatoxin,,Confirmed,Camp,3,0,NA,0,NA,"fish, papio",fin fish,Fish,,,,
2002,Summer,7,Hawaii,Food,Ciguatoxin,,Confirmed,Camp,3,0,NA,0,NA,"fish, kole",,Fish,,,,
2002,Summer,7,Hawaii,Food,Ciguatoxin,,Confirmed,Private home/residence,2,0,NA,0,NA,"fish, baracuda",,Fish,,,,
2002,Summer,7,Hawaii,Food,Ciguatoxin,,Confirmed,Private home/residence,2,0,NA,0,NA,grey snapper,fin fish,Fish,,,,
2002,Spring,3,California,Food,Norovirus,,Confirmed,Restaurant - other or unknown type,27,0,NA,0,NA,ice,,Other,,,,
2002,Summer,7,Hawaii,Food,Ciguatoxin,,Confirmed,Private home/residence,2,0,NA,0,NA,"fish, ulua, unspecified",,Fish,,,,
2002,Fall,10,Hawaii,Food,Ciguatoxin,,Confirmed,Private home/residence,2,0,NA,0,NA,grey snapper,fin fish,Fish,,,,
2002,Fall,11,Hawaii,Food,Ciguatoxin,,Confirmed,Private home/residence,2,0,NA,0,NA,"fish, knifejaw",fin fish,Fish,,,,
2002,Spring,5,Hawaii,Food,Ciguatoxin,,Confirmed,Private home/residence,5,0,NA,0,NA,"fish, ulua, unspecified",fin fish,Fish,,,,
2002,Spring,4,California,Food,Norovirus,,Confirmed,Prison/jail,125,NA,NA,NA,NA,,,,,,,
2002,Fall,10,Hawaii,Food,Ciguatoxin,,Confirmed,Private home/residence,2,0,NA,0,NA,"snapper, unspecified",fin fish,Fish,,,,
2001,Fall,10,California,Food,Norovirus,,Confirmed,Restaurant - other or unknown type,6,NA,NA,NA,NA,"sushi, unspecified",,Multiple,,,,
2002,Summer,8,Virginia,Food,Norovirus,,Confirmed,Restaurant - other or unknown type,78,1,NA,0,NA,,,,,,,
2002,Fall,9,California,Food,Campylobacter related,,Confirmed,Other,12,0,NA,0,NA,"other milk, unpasteurized",milk,Dairy,,,,
2003,Winter,1,Minnesota,Food,Norovirus,,Confirmed,Grocery store,7,0,NA,0,NA,deli tray,,Multiple,,,,
2002,Fall,10,California,Food,Scombroid toxin,,Confirmed,Restaurant - other or unknown type,3,0,NA,0,NA,"fish, mahi mahi",,Fish,,,,
2002,Summer,8,Hawaii,Food,Scombroid toxin,,Confirmed,Restaurant - other or unknown type,2,0,NA,0,NA,"fish, ahi",fin fish,Fish,,,,
2002,Spring,5,New York,Food,Other - Chemical/Toxin,,Confirmed,Private home/residence,5,5,NA,NA,NA,multiple foods,,Unclassifiable,,,,
2002,Summer,6,Florida,Food,Bacillus cereus,,Confirmed,Restaurant - other or unknown type,8,0,NA,0,NA,"fried rice, unspecified",,Multiple,,,,
2002,Spring,4,Florida,Food,Cryptosporidium,,Confirmed,Caterer (food prepared off-site from where served),37,NA,NA,0,NA,,,,,,,
2002,Spring,5,New York,Food,Other - Chemical/Toxin,,Confirmed,Other,7,NA,NA,NA,NA,"chocolate milk, pasteurized",,Multiple,,,,
2001,Summer,8,Ohio,Food,Salmonella,Heidelberg,Confirmed,Private home/residence,17,NA,NA,NA,NA,,,,,,,
2001,Summer,7,Ohio,Food,Salmonella,Enteritidis,Confirmed,Restaurant - other or unknown type,14,6,NA,0,NA,"crab cakes; lobster, unspecified",,Multiple,,,,
2001,Summer,6,Ohio,Food,Norovirus,,Confirmed,Restaurant - other or unknown type,31,NA,NA,0,NA,lettuce-based salads unspecified,,Multiple,,,,
2001,Spring,4,Ohio,Food,Histamine,,Confirmed,Restaurant - other or unknown type,5,1,NA,0,NA,"fish, escolar",,Fish,,,,
2001,Spring,3,Ohio,Food,Clostridium,,Confirmed,Restaurant - other or unknown type,13,0,NA,0,NA,"chicken, other",chicken,Chicken,,,,
2001,Winter,1,Ohio,Food,Norovirus,unknown,Confirmed,Restaurant - other or unknown type,15,0,NA,0,NA,,,,,,,
2002,Fall,11,South Carolina,Food,Norovirus,,Confirmed,Restaurant - other or unknown type; Private home/residence,15,1,NA,0,NA,,,,,,,
2002,Winter,12,South Carolina,Food,Norovirus,,Confirmed,Caterer (food prepared off-site from where served),9,0,NA,0,NA,,,,,,,
2002,Summer,8,South Carolina,Food,Salmonella,Heidelberg,Confirmed,Prison/jail,26,1,NA,0,NA,"watermelon; ground beef, hamburger; biscuit, unspecified",,Multiple,,,,
2002,Fall,11,South Carolina,Food,Norovirus,,Confirmed,School/college/university,16,0,NA,0,NA,,,,,,,
2000,Winter,12,Ohio,Food,Salmonella,Typhimurium,Confirmed,Private home/residence,3,0,NA,0,NA,"turkey, smoked",,Turkey,,,,
2000,Winter,12,Ohio,Food,Norovirus,unknown,Confirmed,Restaurant - other or unknown type; Private home/residence; Grocery store,13,0,NA,0,NA,,,,,,,
2001,Summer,8,Ohio,Food,Staphylococcus,,Confirmed,Private home/residence; Other,6,0,NA,0,NA,"rabbit, jerky",,Game,,,,
2002,Fall,11,New York,Food,Scombroid toxin,,Confirmed,Restaurant - other or unknown type,4,NA,NA,NA,NA,tuna burger,fin fish,Fish,,,,
2001,Summer,6,Ohio,Food,Norovirus,unknown,Confirmed,"Fair, festival, other temp or mobile services",4,0,NA,0,NA,"lemonade, unspecified",,Fruits,,,,
2001,Spring,4,Ohio,Food,Norovirus,unknown,Confirmed,Private home/residence,16,0,NA,0,NA,"ham, other",pork,Pork,,,,
2001,Spring,5,Ohio,Food,Norovirus,unknown,Confirmed,"Fair, festival, other temp or mobile services",110,0,NA,0,NA,frozen slush drink,,Other,,,,
2002,Fall,11,California,Food,Shigella,,Confirmed,Banquet Facility (food prepared and served on-site),3,NA,NA,NA,NA,,,,,,,
2001,Fall,10,Ohio,Food,Clostridium,,Confirmed,Restaurant - other or unknown type,3,0,NA,0,NA,"ground beef, unspecified",beef,Beef,,,,
2001,Winter,1,Ohio,Food,Norovirus,unknown,Confirmed,Restaurant - other or unknown type,8,NA,NA,NA,NA,water; lettuce-based salads unspecified,,Multiple,,,,
2001,Fall,11,Ohio,Food,Norovirus,,Confirmed,Private home/residence; Religious facility,10,NA,NA,NA,NA,waldorf salad,,Multiple,,,,
2002,Summer,8,Virginia,Food,Salmonella,Enteritidis,Confirmed,Restaurant - other or unknown type,40,1,NA,0,NA,house salad,,Multiple,,,,
2001,Fall,9,Ohio,Food,Staphylococcus,,Confirmed,"Fair, festival, other temp or mobile services; Other",112,58,NA,0,NA,"pork, roasted; ham, unspecified",,Pork,,,,
2001,Winter,1,Ohio,Food,Norovirus,unknown,Confirmed,Other,250,1,NA,0,NA,ambrosia; antipasta salad,,Multiple,,,,
2001,Winter,1,Ohio,Food,Norovirus,unknown,Confirmed,Other,27,NA,NA,NA,NA,ambrosia,,Multiple,,,,
2002,Fall,11,Idaho,Food,Salmonella,Enteritidis,Confirmed,Restaurant - other or unknown type,19,2,NA,0,NA,"shell egg, other; french toast, unspecified",,Multiple,,,,
2001,Winter,1,Ohio,Food,Norovirus,unknown,Confirmed,Restaurant - other or unknown type,16,1,NA,0,NA,"sandwich, submarine",,Multiple,,,,
2002,Spring,3,Louisiana,Food,Norovirus,,Confirmed,Other,32,0,NA,0,NA,"oysters, raw",,Mollusks,,,,
2002,Fall,10,California,Food,Scombroid toxin,,Confirmed,Restaurant - other or unknown type,4,NA,NA,NA,NA,red snapper,,Fish,,,,
2002,Fall,10,New York,Food,Norovirus,,Confirmed,Private home/residence,135,NA,NA,NA,NA,,,,,,,
2001,Fall,11,Ohio,Food,Norovirus,,Confirmed,Other,105,0,NA,0,NA,"chicken, unspecified; unspecified vegetables",,Multiple,,,,
2001,Spring,4,Ohio,Food,Norovirus,unknown,Confirmed,Caterer (food prepared off-site from where served),18,0,NA,0,NA,,,,,,,
2001,Summer,6,Ohio,Food,Norovirus,unknown,Confirmed,Restaurant - other or unknown type; Caterer (food prepared off-site from where served),6,0,NA,0,NA,,,,,,,
2001,Spring,3,Ohio,Food,Norovirus,unknown,Confirmed,Caterer (food prepared off-site from where served),50,1,NA,0,NA,"sandwich, unspecified",,Multiple,,,,
